timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2023-01-01 00:00:00,4.527019110026302,1.4694202415463684,3.7736048763890118,1.4603129102667651,3.0195501559298585,1.4714410843692434,2.2650995563719873,1.4618761640832278,1.5102375231484304,1.4725665051719958,0.755209787037169,1.472920261494723,1.5067566130178254,1.4690298456905087,0.7535341681127926,1.4696348204192953
2023-01-01 01:00:00,3.2809814337858088,1.0653915880074398,2.7347224312659546,1.0585398325360231,2.1881276447769475,1.0664518146457072,1.641324918371424,1.059359629842485,1.0943067761235903,1.0670418888417523,0.547201453876347,1.0672276019121925,1.0924960758849933,1.0651867644694455,0.5463305489420021,1.0655047067868737
2023-01-01 02:00:00,2.443487820955077,0.7936506759083025,2.0365563312050106,0.788422253823012,1.6294391706963365,0.7942381107431746,1.2222064185783788,0.7888763420699074,0.8148547748616225,0.794564913008183,0.40745444891161064,0.7946680995972732,0.8138707875123741,0.7935371464657934,0.40698197662266633,0.7937137466471749
2023-01-01 03:00:00,2.18874812543887,0.7109661444948453,1.8242106002696183,0.7062485808789861,1.459524368169139,0.7114372966615918,1.0947452139216167,0.7066127504746392,0.7298709394968265,0.7116993759088376,0.3649574084820538,0.7117823076447256,0.7290919895183954,0.710875066300735,0.3645838105926269,0.7110169128672879
2023-01-01 04:00:00,2.031403943374279,0.6598877895108064,1.6930552050088574,0.6554897457127187,1.3545785698711406,0.6602935269258161,1.016021749257038,0.6558033371939488,0.6773831949863697,0.6605192020915056,0.3387106707902056,0.6605907537640594,0.6767202668291529,0.6598093413279861,0.3383930456822413,0.6599316449117972
2023-01-01 05:00:00,1.9775828601371594,0.6424150787228863,1.6481926371690923,0.6381268466503253,1.3186814056633163,0.6427992723423042,0.9890942058397804,0.638423781524747,0.6594297029467702,0.6430129588506762,0.32973298114450467,0.6430807653794381,0.658805188659036,0.6423407901709234,0.32943389059557615,0.6424566594324653
2023-01-01 06:00:00,2.0500298077117103,0.665935166158288,1.7085804036503043,0.661498813216306,1.3670009438668798,0.6663478643120838,1.0253399909927223,0.6618177863668372,0.6835959131241924,0.6665774125466936,0.34181732764465633,0.6666501740345668,0.6829207010481575,0.6658553739667363,0.3414937698222404,0.6659797568024938
2023-01-01 07:00:00,2.2736489226269185,0.7385251473279371,1.894981377032306,0.7336364373323081,1.5161532548094037,0.7390336291683902,1.1372249362990265,0.7340294717568635,0.7581938635723426,0.7393164847436912,0.37912051166473226,0.7394059157748439,0.7573489520540041,0.7384268617305297,0.3787151005108745,0.7385798636575994
2023-01-01 08:00:00,3.5486536617454365,1.1522119312050412,2.9578798372920034,1.144859525480499,2.366712987346436,1.1534525599755503,1.775302923049442,1.1458189055855277,1.1836406302395606,1.1541431323228397,0.5918764310321377,1.154360376426979,1.1815157607765745,1.1519722663010197,0.5908541496803141,1.152344132307
2023-01-01 09:00:00,6.3218761753848165,2.0508320415577317,5.270357454613383,2.0388121228030918,4.217587709377439,2.054778947939322,3.164044837342208,2.0418673000653214,2.1096972830446172,2.056979098930787,1.0550261486547454,2.0576705382885194,2.102873571451071,2.0500692376852827,1.0517398124393824,2.051248870421017
